Cluster,InvoiceNo,ProductName
0.0,552640,3304
0.0,552640,216
0.0,552640,2101
0.0,552640,3418
0.0,552640,3420
0.0,552640,3415
0.0,552640,3422
0.0,552640,2203
0.0,552640,2704
0.0,552640,2596
0.0,552640,1705
0.0,552640,2605
0.0,552640,3176
0.0,552640,2115
0.0,552640,1171
0.0,552640,1112
0.0,552640,3466
0.0,552640,502
0.0,552640,1882
3.0,552640,3738
0.0,552640,2516
1.0,552641,195
1.0,552641,992
1.0,552641,1805
1.0,552642,2244
1.0,552642,2022
1.0,552642,2237
1.0,552642,2235
1.0,552642,2701
0.0,552642,1469
0.0,552643,3111
0.0,552643,771
0.0,552643,2202
0.0,552643,106
0.0,552643,109
0.0,552643,2269
0.0,552643,1601
0.0,552643,1671
0.0,552643,3615
0.0,552643,540
0.0,552643,984
0.0,552644,2695
0.0,552646,2827
0.0,552647,1458
1.0,552649,3268
0.0,552649,2535
0.0,552651,2785
0.0,552651,3464
0.0,552651,3463
0.0,552651,2473
0.0,552651,2178
1.0,552651,793
0.0,552651,2356
0.0,552651,2474
0.0,552651,2473
1.0,552651,233
0.0,552651,145
0.0,552652,3339
0.0,552652,826
0.0,552652,2730
0.0,552652,3223
0.0,552652,1721
0.0,552652,984
0.0,552652,1706
0.0,552652,3457
0.0,552652,949
0.0,552652,1254
0.0,552652,3630
0.0,552652,3333
0.0,552652,2497
0.0,552654,2599
0.0,552654,1678
0.0,552654,2506
0.0,552654,2063
0.0,552654,2627
0.0,552654,1050
0.0,552654,1653
0.0,552654,2041
0.0,552654,2670
0.0,552654,793
0.0,552654,2193
0.0,552654,1106
0.0,552654,1702
0.0,552654,1711
0.0,552655,3353
0.0,552655,3335
1.0,552655,2298
0.0,552655,302
0.0,552655,3056
0.0,552655,3059
0.0,552655,2198
0.0,552655,3008
0.0,552655,1467
0.0,552655,946
0.0,552655,1991
0.0,552655,3433
0.0,552655,2318
0.0,552656,46
0.0,552656,1105
0.0,552656,3031
0.0,552656,3140
2.0,552657,2168
0.0,552657,690
0.0,552658,396
0.0,552658,1104
0.0,552658,855
0.0,552658,3006
0.0,552658,3685
0.0,552658,1105
1.0,552658,1529
0.0,552658,3064
0.0,552658,3550
1.0,552661,2702
0.0,552661,2696
1.0,552664,1058
3.0,552664,3006
1.0,552669,2700
0.0,552669,1997
0.0,552669,3268
0.0,552669,2994
0.0,552669,3014
0.0,552669,1747
0.0,552669,1991
0.0,552669,3169
0.0,552669,3201
0.0,552669,1782
0.0,552669,1234
0.0,552669,183
0.0,552669,2696
0.0,552669,142
0.0,552669,3426
0.0,552669,493
0.0,552690,347
0.0,552690,2593
1.0,552690,1723
0.0,552690,1102
1.0,552692,771
1.0,552692,3397
1.0,552692,2150
0.0,552692,1865
1.0,552692,200
1.0,552692,2842
0.0,552692,2301
0.0,552692,693
1.0,552692,1881
2.0,552692,2179
0.0,552694,1139
0.0,552694,2314
0.0,552694,3678
0.0,552694,2321
0.0,552694,2065
0.0,552694,415
0.0,552694,1680
0.0,552694,2650
0.0,552694,2734
0.0,552694,2656
0.0,552694,2659
0.0,552694,2671
0.0,552694,2325
1.0,552694,1612
1.0,552694,2703
1.0,552694,2693
0.0,552694,2698
0.0,552694,2695
1.0,552694,2700
1.0,552695,255
1.0,552695,254
1.0,552695,3404
0.0,552695,1172
0.0,552695,959
1.0,552695,2192
3.0,552695,3736
3.0,552695,3740
3.0,552695,3733
3.0,552695,3738
1.0,552695,1680
0.0,552695,2905
1.0,552695,3006
1.0,552695,1300
0.0,552695,1950
1.0,552695,1631
0.0,552697,2269
1.0,552697,3475
1.0,552699,660
0.0,552699,1936
1.0,552699,2593
0.0,552703,3578
0.0,552703,1743
0.0,552703,1615
0.0,552703,1624
0.0,552703,2538
0.0,552703,302
0.0,552703,1590
0.0,552703,83
0.0,552703,3409
0.0,552703,3615
0.0,552703,2506
0.0,552703,2955
0.0,552703,661
0.0,552703,427
0.0,552703,1113
0.0,552703,3311
0.0,552708,988
0.0,552708,990
3.0,552708,3733
3.0,552708,3738
3.0,552710,3733
0.0,552710,2696
1.0,552710,2701
0.0,552710,2600
0.0,552710,2599
1.0,552710,603
1.0,552710,323
0.0,552710,3582
2.0,552710,1912
0.0,552711,3365
1.0,552711,2984
0.0,552711,2682
1.0,552711,1528
1.0,552711,819
1.0,552711,2506
1.0,552711,2088
0.0,552711,3275
0.0,552711,2734
0.0,552711,3368
1.0,552711,3367
1.0,552712,1529
0.0,552712,994
0.0,552712,973
0.0,552712,993
0.0,552712,3680
0.0,552712,218
0.0,552714,1941
0.0,552714,3586
1.0,552714,1347
1.0,552714,1719
1.0,552714,100
1.0,552714,798
1.0,552714,1679
0.0,552714,805
0.0,552714,801
1.0,552714,1348
0.0,552715,185
1.0,552715,2702
1.0,552715,2701
1.0,552715,561
0.0,552715,1177
0.0,552715,52
1.0,552715,1163
0.0,552715,250
0.0,552715,2892
0.0,552716,693
1.0,552721,992
1.0,552721,1590
1.0,552721,1592
1.0,552721,1593
0.0,552721,429
0.0,552721,1816
1.0,552721,1878
1.0,552721,1720
0.0,552723,1458
0.0,552723,2635
1.0,552723,1357
1.0,552723,1881
1.0,552723,3425
0.0,552723,3022
0.0,552723,549
1.0,552724,272
1.0,552724,2303
1.0,552724,618
1.0,552724,609
0.0,552724,2584
0.0,552724,2601
0.0,552724,2603
0.0,552724,2602
0.0,552724,141
0.0,552724,142
1.0,552725,1878
0.0,552726,2065
3.0,552726,2903
1.0,552726,436
1.0,552726,2506
0.0,552726,2655
1.0,552726,2970
0.0,552726,2667
1.0,552726,2348
0.0,552727,2635
0.0,552727,1458
0.0,552727,312
0.0,552727,1597
0.0,552727,3547
1.0,552727,2741
0.0,552727,546
1.0,552727,1878
1.0,552727,1715
1.0,552727,670
0.0,552727,1680
1.0,552727,2309
1.0,552727,1528
0.0,552727,2317
1.0,552727,1387
0.0,552727,2695
1.0,552727,798
0.0,552727,142
0.0,552727,139
1.0,552729,2702
0.0,552730,2318
0.0,552730,2269
2.0,552730,2512
0.0,552730,3631
1.0,552730,1532
1.0,552730,1387
0.0,552730,265
0.0,552730,1729
0.0,552730,3649
0.0,552730,1110
1.0,552730,2752
0.0,552730,2241
0.0,552730,1754
1.0,552730,1805
0.0,552730,575
0.0,552730,2317
0.0,552730,1469
3.0,552731,3732
3.0,552731,3267
3.0,552731,3734
1.0,552731,2498
1.0,552731,2499
1.0,552731,2799
1.0,552732,551
1.0,552732,2702
0.0,552732,533
3.0,552734,3719
3.0,552734,3442
0.0,552734,888
1.0,552734,39
1.0,552734,2657
0.0,552734,2734
1.0,552734,3227
0.0,552764,3545
2.0,552764,1979
2.0,552764,1975
1.0,552764,3015
0.0,552764,2527
0.0,552769,1555
0.0,552769,2200
0.0,552769,103
0.0,552769,20
0.0,552769,984
0.0,552769,988
0.0,552769,656
0.0,552769,2927
0.0,552769,3271
0.0,552769,548
0.0,552769,2088
0.0,552769,1348
0.0,552769,1949
0.0,552769,3275
0.0,552769,3073
0.0,552769,1880
0.0,552769,1882
0.0,552769,1712
0.0,552769,1710
0.0,552769,1713
0.0,552769,1700
0.0,552769,3100
0.0,552769,3065
0.0,552769,3565
0.0,552769,3615
0.0,552769,2627
3.0,552770,3002
0.0,552770,2924
1.0,552770,17
0.0,552779,2659
0.0,552779,3032
0.0,552779,140
1.0,552779,3757
0.0,552802,1679
0.0,552802,3006
0.0,552802,1677
1.0,552802,3223
0.0,552802,2737
0.0,552802,100
1.0,552802,3392
0.0,552802,2367
0.0,552802,1893
0.0,552802,1680
0.0,552802,1720
0.0,552802,2544
0.0,552803,2742
0.0,552803,1936
0.0,552803,3367
0.0,552803,2657
0.0,552803,3217
0.0,552803,2314
0.0,552803,2527
0.0,552803,1599
0.0,552803,1109
0.0,552803,2646
0.0,552803,3366
0.0,552803,3391
1.0,552803,3094
0.0,552803,46
0.0,552803,2695
0.0,552803,648
0.0,552803,1280
0.0,552804,1104
0.0,552804,142
0.0,552804,2616
1.0,552804,1529
0.0,552804,984
0.0,552804,1138
0.0,552804,1139
0.0,552804,2318
1.0,552804,1700
1.0,552804,1712
0.0,552806,1666
0.0,552806,2267
1.0,552811,1233
2.0,552811,2584
1.0,552811,2702
1.0,552811,2700
1.0,552811,2701
0.0,552811,2924
1.0,552811,984
0.0,552811,3579
2.0,552811,2200
0.0,552811,2777
1.0,552813,1878
1.0,552813,1879
1.0,552813,3511
0.0,552813,1339
0.0,552813,2253
0.0,552813,2254
0.0,552813,2250
0.0,552813,1676
0.0,552815,533
0.0,552816,1109
0.0,552816,2321
0.0,552816,1469
0.0,552816,3206
0.0,552816,1138
1.0,552816,609
1.0,552816,607
0.0,552816,1350
0.0,552816,25
0.0,552816,697
0.0,552816,2791
0.0,552816,2498
0.0,552816,2804
0.0,552816,2496
0.0,552816,2755
0.0,552816,1005
0.0,552816,2067
0.0,552816,3191
0.0,552817,2269
3.0,552817,3413
0.0,552817,2408
0.0,552817,695
0.0,552817,697
1.0,552817,2367
1.0,552817,551
0.0,552817,2192
1.0,552817,1888
1.0,552817,1877
1.0,552817,1878
1.0,552817,1702
1.0,552817,1710
1.0,552817,1705
1.0,552817,1885
1.0,552817,1703
0.0,552817,141
0.0,552817,2265
1.0,552819,979
1.0,552819,996
0.0,552819,1941
2.0,552819,2608
1.0,552819,3672
1.0,552819,3548
1.0,552820,699
1.0,552820,713
0.0,552820,2804
1.0,552820,2501
0.0,552820,3031
1.0,552820,3409
1.0,552820,1551
1.0,552820,3227
0.0,552820,3547
2.0,552820,1907
3.0,552820,3730
3.0,552820,3719
3.0,552820,3732
3.0,552820,3709
1.0,552820,2745
1.0,552820,3776
1.0,552820,1592
1.0,552820,1593
1.0,552820,1590
1.0,552820,1591
0.0,552821,109
0.0,552821,1526
0.0,552821,2961
0.0,552821,1687
0.0,552821,2970
0.0,552821,3093
0.0,552821,3212
0.0,552821,3615
0.0,552821,3006
0.0,552821,1532
0.0,552821,3032
0.0,552821,2652
0.0,552821,2269
0.0,552821,3678
0.0,552821,265
0.0,552821,1002
0.0,552821,2623
0.0,552821,1719
0.0,552821,1700
0.0,552821,3302
0.0,552821,1492
0.0,552821,981
0.0,552822,2653
2.0,552822,2687
0.0,552822,1470
0.0,552822,2240
1.0,552822,1719
1.0,552822,1705
3.0,552822,3712
1.0,552822,2608
0.0,552822,2901
1.0,552822,13
1.0,552822,3049
0.0,552822,1887
0.0,552822,1890
0.0,552822,671
0.0,552822,1878
0.0,552822,3547
0.0,552822,2661
1.0,552822,1137
0.0,552823,47
0.0,552823,1234
0.0,552823,1173
0.0,552823,2968
0.0,552823,3215
0.0,552823,3202
0.0,552823,1888
0.0,552823,661
0.0,552823,657
0.0,552824,2599
0.0,552824,2598
0.0,552824,2603
0.0,552824,2584
3.0,552824,3415
3.0,552824,3423
1.0,552824,551
1.0,552824,550
0.0,552824,2301
0.0,552824,581
0.0,552824,1528
0.0,552824,2317
1.0,552824,2169
0.0,552824,2837
0.0,552824,1719
0.0,552824,1712
0.0,552824,1718
0.0,552824,1700
0.0,552824,1916
0.0,552824,2501
0.0,552824,1591
0.0,552824,1590
1.0,552824,1588
0.0,552824,327
0.0,552824,100
0.0,552824,3022
0.0,552824,2746
0.0,552824,2752
0.0,552824,328
0.0,552824,99
0.0,552824,3093
1.0,552825,3776
1.0,552825,1528
1.0,552825,2067
0.0,552825,42
0.0,552825,3678
1.0,552825,2701
0.0,552825,2791
0.0,552825,2452
0.0,552825,1469
0.0,552825,2127
1.0,552825,1081
1.0,552825,1881
0.0,552825,2696
1.0,552825,670
1.0,552825,1888
1.0,552825,1890
1.0,552825,3689
1.0,552825,1705
0.0,552826,2656
0.0,552826,1779
0.0,552826,3553
0.0,552826,1923
1.0,552826,3169
0.0,552826,805
0.0,552826,2268
0.0,552826,638
0.0,552826,463
0.0,552826,2639
0.0,552826,679
0.0,552826,1103
0.0,552826,2798
0.0,552826,533
0.0,552826,972
0.0,552826,202
0.0,552826,1631
0.0,552826,2088
0.0,552826,819
0.0,552826,1754
0.0,552826,2506
0.0,552826,1111
1.0,552826,3632
1.0,552826,3633
0.0,552826,409
1.0,552826,793
1.0,552828,1878
1.0,552828,1881
0.0,552828,2584
2.0,552828,2320
0.0,552828,532
0.0,552828,2269
1.0,552828,223
1.0,552828,196
0.0,552828,548
0.0,552829,1890
1.0,552829,3006
0.0,552829,1670
1.0,552829,1875
0.0,552829,2020
0.0,552829,2263
0.0,552829,2261
0.0,552829,2920
0.0,552829,136
0.0,552829,723
0.0,552829,1946
0.0,552829,853
0.0,552829,1706
0.0,552829,3641
0.0,552831,996
0.0,552831,981
0.0,552831,990
0.0,552831,3586
0.0,552831,3210
0.0,552831,1552
0.0,552831,2742
1.0,552835,1857
0.0,552835,2192
3.0,552835,3736
3.0,552835,3720
3.0,552835,3740
2.0,552835,2178
2.0,552835,2203
1.0,552837,3425
1.0,552837,1891
1.0,552838,1880
0.0,552838,2383
1.0,552838,1704
1.0,552838,1712
0.0,552839,3242
0.0,552839,1311
0.0,552839,832
0.0,552839,2784
0.0,552839,3275
0.0,552839,3367
1.0,552839,2172
1.0,552839,2174
0.0,552839,2318
1.0,552839,1885
1.0,552839,1703
1.0,552839,1879
0.0,552839,435
0.0,552839,2408
0.0,552839,1201
0.0,552839,979
0.0,552839,999
0.0,552839,990
0.0,552839,981
0.0,552839,986
0.0,552842,832
0.0,552842,2905
0.0,552843,2791
0.0,552843,2269
0.0,552843,2968
0.0,552843,999
1.0,552843,1347
0.0,552843,3301
0.0,552843,638
0.0,552843,3205
3.0,552843,3621
0.0,552843,2617
0.0,552843,1705
0.0,552843,1865
0.0,552844,546
2.0,552844,2687
1.0,552844,2032
0.0,552844,3385
1.0,552844,3109
1.0,552844,18
0.0,552844,2535
1.0,552845,2655
1.0,552845,3690
0.0,552846,2535
0.0,552847,2573
0.0,552847,376
0.0,552847,3644
0.0,552847,3642
1.0,552848,3615
0.0,552850,2627
3.0,552851,3177
1.0,552851,1981
1.0,552851,686
0.0,552851,2734
0.0,552851,2650
1.0,552851,2649
0.0,552852,998
0.0,552852,265
0.0,552852,703
1.0,552852,1079
0.0,552852,3302
0.0,552852,2660
0.0,552852,1887
0.0,552852,1877
0.0,552852,2742
0.0,552852,1879
0.0,552852,7
0.0,552852,2237
0.0,552852,705
0.0,552852,709
0.0,552852,712
0.0,552852,2963
0.0,552852,2598
0.0,552852,2600
0.0,552852,2601
0.0,552852,707
0.0,552852,713
0.0,552852,2200
0.0,552852,2634
0.0,552852,1102
0.0,552853,1705
0.0,552853,7
0.0,552853,1882
0.0,552853,1877
0.0,552853,3333
0.0,552854,782
3.0,552854,3180
1.0,552854,2177
1.0,552854,3616
1.0,552854,2500
1.0,552854,2496
1.0,552854,1716
0.0,552859,1703
0.0,552860,1104
0.0,552860,2184
0.0,552860,520
0.0,552860,3357
0.0,552864,3666
0.0,552864,2653
1.0,552864,2336
0.0,552864,2581
0.0,552864,805
0.0,552864,2994
0.0,552864,697
0.0,552864,2015
1.0,552864,409
1.0,552864,1700
1.0,552864,1712
1.0,552864,1710
1.0,552864,1705
1.0,552864,1709
0.0,552864,3550
0.0,552864,459
0.0,552864,3275
0.0,552864,2186
0.0,552864,2682
0.0,552864,3511
0.0,552864,2653
0.0,552864,2956
0.0,552864,874
0.0,552864,7
0.0,552864,2800
0.0,552867,1492
0.0,552867,1490
0.0,552867,3680
0.0,552867,2705
0.0,552867,1469
0.0,552867,141
0.0,552867,142
1.0,552868,2762
1.0,552869,1627
1.0,552869,3052
1.0,552869,1880
1.0,552869,1790
1.0,552869,3224
1.0,552869,607
1.0,552869,618
1.0,552869,617
0.0,552869,533
0.0,552869,1599
0.0,552869,3177
1.0,552870,1881
0.0,552870,2702
1.0,552871,1879
0.0,552871,265
0.0,552871,1935
1.0,552871,1713
0.0,552871,2301
3.0,552872,3632
1.0,552872,2379
1.0,552872,996
1.0,552872,984
1.0,552872,977
1.0,552872,997
0.0,552873,2266
0.0,552874,1802
1.0,552874,687
0.0,552874,702
0.0,552874,2802
0.0,552874,3309
1.0,552874,2150
2.0,552874,2199
1.0,552874,801
0.0,552874,805
1.0,552874,1876
1.0,552875,1705
1.0,552875,1703
0.0,552875,2924
1.0,552877,2475
1.0,552877,3776
1.0,552877,3475
1.0,552877,1879
1.0,552877,3311
1.0,552877,1559
1.0,552877,1747
2.0,552878,1904
2.0,552878,1903
2.0,552878,2593
3.0,552878,3709
3.0,552878,3738
1.0,552878,272
3.0,552878,3416
1.0,552878,1889
0.0,552879,690
0.0,552879,2383
1.0,552879,604
1.0,552879,2762
3.0,552879,3732
3.0,552879,3720
0.0,552879,689
1.0,552880,1528
1.0,552880,1094
1.0,552880,604
1.0,552880,603
0.0,552880,2269
0.0,552880,3615
1.0,552880,2588
1.0,552880,3523
1.0,552880,3329
1.0,552880,610
0.0,552880,3032
1.0,552880,1610
1.0,552880,2542
1.0,552880,2544
3.0,552880,3096
1.0,552881,2702
1.0,552881,2700
2.0,552882,2584
2.0,552882,1922
0.0,552883,3649
1.0,552883,1633
0.0,552884,142
0.0,552884,140
0.0,552884,139
0.0,552884,2779
1.0,552884,3264
0.0,552884,2535
0.0,552886,218
0.0,552886,3773
1.0,552886,3183
1.0,552886,3301
1.0,552886,3672
1.0,552886,3404
0.0,552886,1161
1.0,552886,1163
0.0,552886,3675
0.0,552886,666
0.0,552886,2612
0.0,552886,47
1.0,552886,2956
1.0,552886,657
0.0,552887,1360
2.0,552888,1904
0.0,552891,1112
0.0,552891,1779
0.0,552891,3201
1.0,552893,610
1.0,552893,604
1.0,552893,3363
1.0,552893,2240
3.0,552893,3064
0.0,552894,2201
0.0,552894,2213
0.0,552894,948
0.0,552894,589
0.0,552894,1309
0.0,552894,1950
0.0,552894,2538
0.0,552894,297
0.0,552894,1712
0.0,552894,3331
0.0,552894,3210
0.0,552894,2669
0.0,552894,21
0.0,552894,520
0.0,552894,2695
1.0,552905,3775
1.0,552905,819
1.0,552905,1615
0.0,552905,2739
1.0,552905,223
0.0,552905,3039
0.0,552905,3459
1.0,552905,3776
1.0,552905,3475
0.0,552905,1865
1.0,552905,1559
1.0,552905,3772
0.0,552905,3663
2.0,552945,2133
0.0,552945,1783
0.0,552946,3275
0.0,552946,689
0.0,552947,1779
0.0,552947,3201
0.0,552947,1450
0.0,552947,429
1.0,552948,521
1.0,552948,1234
0.0,552948,1619
0.0,552948,2737
0.0,552948,1680
1.0,552948,2983
0.0,552949,954
0.0,552949,3006
1.0,552949,1631
0.0,552949,1259
0.0,552949,1991
0.0,552949,3169
0.0,552949,888
0.0,552949,3680
0.0,552949,3554
0.0,552949,3275
0.0,552949,2610
1.0,552949,2269
0.0,552949,2282
0.0,552949,913
0.0,552949,60
0.0,552949,1733
0.0,552949,1731
0.0,552949,1730
0.0,552949,2704
0.0,552949,106
0.0,552949,3158
0.0,552949,3580
0.0,552950,3474
0.0,552950,3317
1.0,552950,1348
0.0,552950,3073
1.0,552950,2143
0.0,552950,1811
0.0,552950,2321
0.0,552950,2314
0.0,552950,3434
1.0,552950,3678
0.0,552950,904
1.0,552950,196
0.0,552950,3076
0.0,552950,3074
0.0,552950,853
0.0,552950,1742
0.0,552950,1995
1.0,552950,1875
0.0,552951,3141
0.0,552951,2500
0.0,552951,3057
0.0,552951,3058
0.0,552951,3018
0.0,552951,782
0.0,552951,3104
0.0,552951,3111
0.0,552951,3108
0.0,552951,707
0.0,552951,699
0.0,552951,773
0.0,552951,2408
1.0,552951,3223
0.0,552951,2282
0.0,552951,1645
0.0,552951,1682
0.0,552951,3140
1.0,552952,2066
0.0,552953,1775
0.0,552953,3197
0.0,552953,266
0.0,552953,3181
1.0,552953,486
0.0,552953,2685
1.0,552953,1880
0.0,552953,2627
0.0,552953,1709
0.0,552955,2238
0.0,552956,2791
0.0,552956,1045
1.0,552956,1879
1.0,552956,1747
0.0,552956,1469
1.0,552956,1887
0.0,552956,999
0.0,552956,982
0.0,552956,1146
0.0,552956,2257
0.0,552956,2930
1.0,552956,2584
0.0,552957,2927
1.0,552957,2166
1.0,552957,551
1.0,552958,981
0.0,552958,1664
1.0,552958,992
1.0,552958,978
1.0,552958,1296
0.0,552959,2283
0.0,552959,3223
0.0,552959,2605
0.0,552960,265
0.0,552961,3428
0.0,552961,1161
1.0,552961,1789
3.0,552961,3722
1.0,552961,3425
1.0,552961,1348
0.0,552961,3623
1.0,552961,1529
0.0,552961,984
0.0,552961,848
0.0,552962,3275
0.0,552962,2655
0.0,552963,3425
1.0,552963,2169
3.0,552963,3304
0.0,552963,2497
0.0,552963,3391
0.0,552963,1631
0.0,552963,2506
0.0,552963,1348
0.0,552963,1502
0.0,552963,3013
0.0,552963,2994
1.0,552963,109
1.0,552963,106
1.0,552963,2201
1.0,552963,2200
0.0,552964,3615
0.0,552964,2039
1.0,552964,1188
0.0,552964,1105
1.0,552964,2539
1.0,552964,2538
1.0,552965,2687
1.0,552965,1137
1.0,552965,223
0.0,552965,370
1.0,552965,2741
0.0,552965,509
0.0,552966,3275
1.0,552966,1878
1.0,552966,1702
0.0,552967,145
2.0,552967,2174
0.0,552968,2598
1.0,552969,3408
0.0,552969,2696
0.0,552969,2705
0.0,552969,1110
0.0,552969,925
0.0,552969,3615
0.0,552969,2266
0.0,552971,3615
1.0,552971,2282
1.0,552971,2506
0.0,552972,265
0.0,552972,534
0.0,552972,1779
1.0,552973,2348
1.0,552973,223
1.0,552974,1718
1.0,552975,1590
1.0,552975,2685
1.0,552975,3632
1.0,552975,2680
1.0,552975,418
1.0,552975,2038
0.0,552975,1380
1.0,552975,916
0.0,552975,1388
1.0,552975,1231
0.0,552975,180
0.0,552975,3032
0.0,552975,3505
0.0,552975,3649
1.0,552975,3170
2.0,552975,2198
0.0,552975,1469
1.0,552975,3178
1.0,552975,3319
1.0,552975,1709
0.0,552975,3459
0.0,552975,429
1.0,552975,1589
0.0,552977,2269
0.0,552977,3368
1.0,552977,2067
1.0,552977,2272
0.0,552977,532
1.0,552977,2634
1.0,552977,3227
1.0,552978,362
3.0,552978,2930
1.0,552978,991
1.0,552988,1381
0.0,552990,3680
0.0,552990,3579
0.0,552990,3275
0.0,552990,2659
1.0,552990,1712
0.0,552990,2318
0.0,552990,2317
0.0,553000,3618
1.0,553000,1718
0.0,553001,2695
0.0,553001,2190
0.0,553001,2192
0.0,553001,2269
0.0,553002,202
0.0,553002,1502
0.0,553002,283
0.0,553002,2282
0.0,553002,713
0.0,553002,707
0.0,553002,708
0.0,553002,282
0.0,553002,3032
0.0,553002,3615
0.0,553002,329
0.0,553002,3199
0.0,553002,3215
0.0,553002,3202
0.0,553002,1865
0.0,553002,2791
0.0,553002,2682
0.0,553002,551
0.0,553002,2908
0.0,553002,3425
0.0,553002,3541
0.0,553002,3493
0.0,553002,1638
0.0,553002,2544
0.0,553002,2838
0.0,553003,1588
0.0,553003,1592
0.0,553003,1593
3.0,553004,3738
1.0,553004,1718
0.0,553004,3217
0.0,553004,46
0.0,553004,1138
1.0,553004,3524
0.0,553004,551
0.0,553005,2780
0.0,553005,3275
0.0,553005,1448
0.0,553005,762
0.0,553005,3065
0.0,553005,1229
0.0,553005,832
0.0,553005,2120
0.0,553005,2121
0.0,553005,772
0.0,553005,3615
0.0,553005,974
0.0,553005,3680
0.0,553005,3306
0.0,553005,3550
0.0,553005,2826
0.0,553005,2213
0.0,553005,533
0.0,553005,894
0.0,553005,2152
0.0,553005,1588
1.0,553006,1879
1.0,553006,1878
0.0,553006,959
0.0,553006,1466
0.0,553006,2335
0.0,553006,470
0.0,553006,2336
0.0,553006,695
0.0,553006,697
1.0,553006,2194
1.0,553006,2195
1.0,553006,2186
1.0,553006,2497
2.0,553006,2202
1.0,553006,2498
1.0,553006,2501
1.0,553006,2496
1.0,553006,2500
0.0,553007,1191
0.0,553007,456
1.0,553008,2545
0.0,553008,1283
0.0,553008,3464
0.0,553008,457
0.0,553008,2702
0.0,553008,2700
1.0,553009,3319
1.0,553009,618
0.0,553009,3391
0.0,553009,2199
1.0,553009,264
0.0,553009,3199
0.0,553009,263
0.0,553009,262
0.0,553009,721
0.0,553009,1773
0.0,553009,723
0.0,553009,2984
1.0,553009,462
0.0,553009,59
0.0,553009,870
0.0,553009,19
0.0,553009,2383
0.0,553009,2982
1.0,553009,1347
1.0,553009,1141
0.0,553009,396
0.0,553011,1458
0.0,553011,669
1.0,553011,2901
0.0,553011,3217
0.0,553011,3752
1.0,553011,3041
0.0,553011,1787
0.0,553011,984
0.0,553012,3748
0.0,553012,1360
0.0,553012,3275
3.0,553012,3059
0.0,553014,2685
0.0,553014,1888
0.0,553014,1878
0.0,553014,2275
0.0,553014,3311
0.0,553014,2665
0.0,553014,3302
0.0,553014,1791
0.0,553014,13
0.0,553014,3049
0.0,553014,582
0.0,553014,2269
0.0,553014,404
0.0,553014,283
0.0,553014,1733
0.0,553014,1730
0.0,553014,3308
0.0,553014,3058
0.0,553014,1125
0.0,553014,2602
0.0,553014,2539
0.0,553014,2544
0.0,553014,2330
0.0,553014,2202
0.0,553014,2337
0.0,553014,396
0.0,553014,3393
0.0,553014,2930
0.0,553014,106
0.0,553014,2994
1.0,553014,1991
0.0,553014,3022
0.0,553014,2301
0.0,553014,3424
0.0,553014,3052
0.0,553015,1740
0.0,553015,1611
0.0,553015,1313
0.0,553015,7
0.0,553015,769
0.0,553015,1610
0.0,553015,2317
0.0,553016,2393
0.0,553017,2674
0.0,553017,479
0.0,553017,1486
1.0,553017,1718
1.0,553017,1713
1.0,553017,1711
1.0,553017,1720
1.0,553017,1710
0.0,553017,1889
0.0,553017,1890
0.0,553017,1884
0.0,553017,2842
0.0,553017,2199
0.0,553017,2628
0.0,553017,926
0.0,553017,1319
0.0,553017,798
0.0,553017,2648
0.0,553017,2661
0.0,553017,2682
0.0,553017,2440
0.0,553017,2664
0.0,553017,2963
0.0,553017,3022
0.0,553017,261
0.0,553017,2499
0.0,553017,2501
0.0,553017,2500
0.0,553021,977
0.0,553021,1280
0.0,553021,979
1.0,553021,3550
0.0,553034,2001
0.0,553034,3038
1.0,553034,3050
1.0,553034,130
0.0,553034,918
2.0,553034,2169
0.0,553034,1397
0.0,553034,2636
0.0,553034,458
0.0,553034,2629
0.0,553034,1596
0.0,553034,1059
0.0,553034,1061
0.0,553035,2062
0.0,553035,2046
0.0,553035,1392
0.0,553035,1391
0.0,553035,103
0.0,553035,2200
0.0,553035,2202
0.0,553035,1741
0.0,553035,183
0.0,553035,1106
0.0,553035,1923
0.0,553035,1682
0.0,553035,1341
0.0,553035,3433
0.0,553035,2791
0.0,553035,2452
0.0,553035,1469
0.0,553035,904
0.0,553035,1109
0.0,553035,576
0.0,553035,318
0.0,553035,3024
0.0,553035,3253
0.0,553035,2688
0.0,553035,3208
0.0,553035,3170
0.0,553035,798
0.0,553035,3170
0.0,553035,1081
0.0,553035,3038
0.0,553035,2655
0.0,553035,409
0.0,553035,144
0.0,553035,692
0.0,553035,3093
0.0,553035,2506
0.0,553035,2127
0.0,553035,1950
0.0,553035,2088
0.0,553035,1610
0.0,553035,2169
0.0,553035,2168
0.0,553035,2660
0.0,553035,723
0.0,553035,1885
0.0,553035,2172
0.0,553035,3421
0.0,553035,3424
0.0,553035,3422
0.0,553035,3415
0.0,553035,1905
0.0,553035,1907
0.0,553035,1900
0.0,553035,1906
0.0,553035,1904
0.0,553035,3404
0.0,553035,3031
0.0,553035,3409
0.0,553035,2501
0.0,553035,1729
3.0,553036,3681
1.0,553036,708
1.0,553036,699
1.0,553036,3672
3.0,553036,3517
1.0,553037,2156
2.0,553037,1679
2.0,553037,1747
0.0,553038,1255
0.0,553038,2698
3.0,553039,3368
0.0,553039,2245
1.0,553040,993
1.0,553040,973
0.0,553042,3275
1.0,553042,3169
0.0,553042,1165
